date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:31:01	204104/204104	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2002:31:14%20GMT	http://www.dispertapa-kotabandung.com/images_content/Penataan%20instalasi%20hidroponik%20dan%20vertikal%20garden%20di%20lokasi%20P2WKSS%20RW%2007%20Kel.%20Kopo%20Kec.%20Bojongloa%20Kaler.jpeg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/Penataan%20instalasi%20hidroponik%20dan%20vertikal%20garden%20di%20lokasi%20P2WKSS%20RW%2007%20Kel.%20Kopo%20Kec.%20Bojongloa%20Kaler.jpg	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:11	115140/115140	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2002:03:58%20GMT	http://www.dispertapa-kotabandung.com/images_content/Koordinasi%20sekaligus%20penyerahan%20Bantuan%20beras%20Premium%20ke%20Kel.%20Bbk%20Penghulu%20Kec.%20Cinambo%20dlm%20rangka%20Kunjungan%20Bp.%20Wkl.%20Walikota%20Bdg%2019%20Oktober%202017.jpeg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/Koordinasi%20sekaligus%20penyerahan%20Bantuan%20beras%20Premium%20ke%20Kel.%20Bbk%20Penghulu%20Kec.%20Cinambo%20dlm%20rangka%20Kunjungan%20Bp.%20Wkl.%20Walikota%20Bdg%2019%20Oktober%202017.jpg	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:18	173915/173915	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2002:04:57%20GMT	http://www.dispertapa-kotabandung.com/images_content/Kegiatan%20vaksinasi%20rabies%20dan%20flu%20burung%20di%20Kel.%20Suka%20Asih%20Kec.%20Bojongloa%20kaler%2019%20Oktober%202017.jpeg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/Kegiatan%20vaksinasi%20rabies%20dan%20flu%20burung%20di%20Kel.%20Suka%20Asih%20Kec.%20Bojongloa%20kaler%2019%20Oktober%202017.jpg	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:21	217522/217522	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2002:05:57%20GMT	http://www.dispertapa-kotabandung.com/images_content/WhatsApp%20Image%202017-10-19%20at%2015.39.36.jpeg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/WhatsApp%20Image%202017-10-19%20at%2015.39.36.jpg	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:39	109274/109274	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2004:48:46%20GMT	http://www.dispertapa-kotabandung.com/images_content/Pemeliharaan%20Puyuh%20di%20UPT%20Pembibitan%20TPHP%20di%20Sekemala.jpeg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/Pemeliharaan%20Puyuh%20di%20UPT%20Pembibitan%20TPHP%20di%20Sekemala.jpg	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:48	223159/223159	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2004:51:51%20GMT	http://www.dispertapa-kotabandung.com/images_content/Aktivitas%20UPT%20Pembibitan%20TPHP%20di%20Sekemala%20(1).jpeg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/Aktivitas%20UPT%20Pembibitan%20TPHP%20di%20Sekemala%20(1).jpg	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:49	22533/22533	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:31:48%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=1&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index88cf.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:52	22080/22080	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:31:50%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=2&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexefd7.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:53	204900/204900	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2004:50:28%20GMT	http://www.dispertapa-kotabandung.com/images_content/Sekolah%20Lapang%20Cabai%20Rawit%20ke%20V%20I%20di%20kelurahan%20Cibaduyut%20Wetan%20kec%20Bojongloa%20Kidul.jpeg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/Sekolah%20Lapang%20Cabai%20Rawit%20ke%20V%20I%20di%20kelurahan%20Cibaduyut%20Wetan%20kec%20Bojongloa%20Kidul.jpg	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:53	21887/21887	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:31:52%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=3&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexc5d0.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:55	21370/21370	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:31:53%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=4&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index6654.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:55	327312/327312	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2004:53:21%20GMT	http://www.dispertapa-kotabandung.com/images_content/Pemeriksaan%20pangan%20segar%20hasil%20perikanan%20di%20pasar%20modern%20griya%20cimbuleuit%2028%20September%202017.jpeg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/Pemeriksaan%20pangan%20segar%20hasil%20perikanan%20di%20pasar%20modern%20griya%20cimbuleuit%2028%20September%202017.jpg	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:55	21401/21401	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:31:53%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=5&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index3f6e.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:57	21796/21796	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:31:55%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=6&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexbf67.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:58	20772/20772	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:31:56%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=7&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexd1ab.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:31:59	20300/20300	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:31:57%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=8&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index8567.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:32:00	20692/20692	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:31:57%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=9&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index8faf.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:32:00	20741/20741	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:31:58%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=10&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexe8c0.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:32:00	20613/20613	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:31:59%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=11&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index58f7.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:32:02	20848/20848	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:32:00%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=12&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexa612.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:32:02	20856/20856	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:32:00%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=13&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexbe29.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:32:02	21150/21150	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:32:01%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=14&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index5850.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:32:04	20384/20384	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:32:02%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=15&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index1830.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:32:04	14648/14648	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:32:02%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&start=16&all=197&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index1d15.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:32:04	36/36	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:32:03%20GMT	http://www.dispertapa-kotabandung.com/modules/Gallery/get_album.php?id=	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/modules/Gallery/get_album5445.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:32:06	7543/7543	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:47:02%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery.cycle.lite.js?9c675e88c28a5b87ebc78188c0ba7ece	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery.cycle.liteafe6.js	(from http://www.dispertapa-kotabandung.com/index.php?page=Content&modul=Program%20Kerja&lang=ind)
14:32:08	161402/161402	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2004:48:30%20GMT	http://www.dispertapa-kotabandung.com/images_content/Pembibitan%20Terong%20di%20UPT%20Pembibitan%20TPHP.jpeg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/Pembibitan%20Terong%20di%20UPT%20Pembibitan%20TPHP.jpg	(from http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind)
14:32:38	208692/208692	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:47:02%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery-ui-1.8.13.custom.min.js?43593e1e4aae0af14742b204dbe7f2e1	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery-ui-1.8.13.custom.min6c5b.js	(from http://www.dispertapa-kotabandung.com/index.php?page=Content&modul=Program%20Kerja&lang=ind)
14:32:40	7543/7543	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:47:02%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery.cycle.lite.js?6d53dcbc59f137ac973294226ae9f659	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery.cycle.lite24a2.js	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:32:42	49776/49776	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2003%20Jan%202018%2007:32:40%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind&id=160	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index169f.php	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:32:43	3937/3937	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jul%202015%2015:51:57%20GMT	http://www.dispertapa-kotabandung.com/images/folder.png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/folder.png	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:32:43	236202/236202	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:46:56%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery-1.6.2.js?1a9ec6881235663250b0a789b57dca04	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery-1.6.2cfb5.js	(from http://www.dispertapa-kotabandung.com/index.php?page=Content&modul=Program%20Kerja&lang=ind)
14:32:43	208692/208692	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:47:02%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery-ui-1.8.13.custom.min.js?aa7d5f6b62519fc41a00a31f3505928c	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery-ui-1.8.13.custom.min195d.js	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:32:46	49681/49681	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2003%20Jan%202018%2007:32:43%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind&id=440	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexc670.php	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:32:46	236202/236202	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:46:56%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery-1.6.2.js?d332ef4c0411da4ebf7760c9724cf3f8	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery-1.6.21683.js	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:32:48	49307/49307	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2003%20Jan%202018%2007:32:46%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind&id=441	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index.198ba92.delayed	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:32:50	48482/48482	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2003%20Jan%202018%2007:32:48%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind&id=442	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index.199c506.delayed	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:32:52	48666/48666	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2003%20Jan%202018%2007:32:50%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind&id=443	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index.19a096b.delayed	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:32:54	49142/49142	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2003%20Jan%202018%2007:32:52%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind&id=444	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index.19b28b5.delayed	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:32:56	50143/50143	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2003%20Jan%202018%2007:32:54%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind&id=445	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index.19c13d9.delayed	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:32:58	50304/50304	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2003%20Jan%202018%2007:32:56%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind&id=446	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index.19d6e21.delayed	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:33:00	50157/50157	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2003%20Jan%202018%2007:32:58%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind&id=447	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index.19ed349.delayed	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:33:02	50536/50536	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2003%20Jan%202018%2007:33:00%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind&id=449	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index.19f0a51.delayed	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:33:04	45542/45542	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:33:02%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&start=1&all=16&modul=Pelayanan&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index7c8c.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind)
14:33:04	345/345	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jan%202018%2007:33:04%20GMT	http://www.dispertapa-kotabandung.com/images_content/wget.PhP.pjeg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/wget.PhP.1a4.delayed	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:33:06	7543/7543	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:47:02%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery.cycle.lite.js?6608e5c0fe1c2224166893c4efeabb5d	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery.cycle.litecf9d.js	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:33:06	340/340	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jan%202018%2007:33:06%20GMT	http://www.dispertapa-kotabandung.com/images_content/yusa.php	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/yusa.php	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:33:18	85352/85352	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2009:31:15%20GMT	http://www.dispertapa-kotabandung.com/images_content/IMG_2493.JPG	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/IMG_2493.jpg	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:33:37	208692/208692	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:47:02%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery-ui-1.8.13.custom.min.js?fd57236fcb13fae3621f0de583c3da26	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery-ui-1.8.13.custom.minad63.js	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:33:37	236202/236202	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:46:56%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery-1.6.2.js?ffe538196779105310e4651c933e1755	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery-1.6.25c4d.js	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:34:01	344146/344146	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202017%2005:29:46%20GMT	http://www.dispertapa-kotabandung.com/images_content/New%20Picture%20(14).png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/New%20Picture%20(14).png	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:34:09	318761/318761	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202017%2005:24:08%20GMT	http://www.dispertapa-kotabandung.com/images_content/New%20Picture%20(13).png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/New%20Picture%20(13).png	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:34:28	318971/318971	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202017%2005:14:05%20GMT	http://www.dispertapa-kotabandung.com/images_content/New%20Picture%20(12).png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/New%20Picture%20(12).png	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:34:42	399869/399869	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202017%2005:05:42%20GMT	http://www.dispertapa-kotabandung.com/images_content/New%20Picture%20(11).png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/New%20Picture%20(11).png	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:34:47	242348/242348	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202017%2004:59:10%20GMT	http://www.dispertapa-kotabandung.com/images_content/New%20Picture%20(4).png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/New%20Picture%20(4).png	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:34:48	299217/299217	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202017%2005:02:16%20GMT	http://www.dispertapa-kotabandung.com/images_content/New%20Picture%20(10).png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/New%20Picture%20(10).png	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:34:50	7543/7543	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:47:02%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery.cycle.lite.js?0d474aed03789488f68a95c4fa1db5d6	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery.cycle.liteaf0d.js	(from http://www.dispertapa-kotabandung.com/index.php?page=Video&modul=Video&lang=ind)
14:34:52	49983/49983	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:34:50%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Video&start=1&all=30&modul=Video&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index75fe.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Video&modul=Video&lang=ind)
14:34:54	54056/54056	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:34:52%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Video&start=2&all=30&modul=Video&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexffb8.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Video&modul=Video&lang=ind)
14:34:56	47997/47997	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:34:54%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Video&start=3&all=30&modul=Video&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index8c81.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Video&modul=Video&lang=ind)
14:34:58	49336/49336	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:34:56%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Video&start=4&all=30&modul=Video&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index8907.html	(from http://www.dispertapa-kotabandung.com/index.php?page=Video&modul=Video&lang=ind)
14:35:20	322399/322399	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202017%2004:54:47%20GMT	http://www.dispertapa-kotabandung.com/images_content/New%20Picture%20(3).png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/New%20Picture%20(3).png	(from http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind)
14:35:22	208692/208692	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:47:02%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery-ui-1.8.13.custom.min.js?ac1581c4190d97bb6ecea01c3a4a7fa7	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery-ui-1.8.13.custom.minac6b.js	(from http://www.dispertapa-kotabandung.com/index.php?page=Video&modul=Video&lang=ind)
